id,Country,2008,2009,2010,2011,2012
800,Uganda,75862,79695,92323,834663,6584640
804,Ukraine,11920332,5684783,12934369,27395313,-1238506
807,Macedonia,211028,1411228,150277,204317,-73744
818,Egypt,60561544,40718389,88618641,50630465,71422333
826,United Kingdom,-427132775,36582451,73433648,72949974,-33524360
834,Tanzania,2591485,1885393,1476125,726162,3035466
854,Burkina Faso,14379,160825,660530,227723,654275
858,Uruguay,-2362400,-488477,-183791,-4183154,-4700591
860,Uzbekistan,1652941,41475,117561,5393936,1138461
862,Venezuela,518638949,425781192,394014381,493417856,494197621
876,Wallis and Futuna,0,0,12482,0,0
882,Samoa,305922,39571,-34761,6993,-477223
887,Yemen,3413831,4367976,1946435,5402072,5125255
894,Zambia,519200,618746,476338,7448487,2227342
