id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
440,Lithuania,15082810,26265925,76096117,76737835,103356519,100301441,77291239,40211596,51834037,83524612,110790231
442,Luxembourg,42469375,49794705,58294850,75630427,78474947,116060788,189918484,182404408,118159268,269217023,327424379
446,Macau,5839598,4181245,10289506,11330860,23892687,25519714,23683258,23184301,30683804,33918736,31206963
450,Madagascar,3126946,6231563,8026473,10446877,6450620,4711668,12802754,16911184,23589945,11397107,8629328
454,Malawi,6277177,895725,4745164,5425498,6030535,9015664,5396997,2736446,1385429,2532844,6467386
458,Malaysia,909322583,844024684,920706378,1047651328,1087916382,1235405860,1345472326,1294400391,1540447176,1614036431,1346472604
462,Maldives,701898,611849,1048560,1708791,6954701,7669106,8094048,5889567,8137665,5501162,3771843
466,Mali,2540524,6336683,3361219,2829303,1882750,5079449,5004874,5664270,3226387,7582728,5884074
470,Malta,8269875,6951231,6721828,10707685,9192156,12241577,11419329,11591656,18985386,9591643,9767965
474,Martinique,1118452,1216394,4002429,2578645,2102955,9274748,2931420,2442514,3458080,5161089,10211809
478,Mauritania,14986794,18192107,8304233,21737473,14982580,38286886,71363690,29997131,20340839,33678828,56923351
480,Mauritius,2926819,4062256,4119177,3021181,3734070,4773194,5176875,4070762,8232991,5165012,4624190
484,Mexico,13749362537,14076115613,16302702654,18469970646,20873681720,21803065509,24819455348,20190819791,26486671571,31915733586,36393078511
492,Monaco,2163598,437282,6703734,1582013,26112239,19601950,19801445,8968493,10354619,606401,469493
496,Mongolia,1245758,9080932,4171519,4640530,5562079,5028625,16815760,10384222,62533890,123435271,420614158
498,Moldova,6528018,2702092,4333230,5780437,5913204,5610619,4790682,2447924,2674749,5105914,5114453
499,Montenegro,0,0,0,0,0,3120770,17589163,10554772,3782286,3841226,2338505
500,Montserrat,26082,192231,105322,538295,9183513,144436,315180,192893,105975,170005,354768
504,Morocco,40386506,56476515,52579809,86101785,147882435,198834407,175768770,197982432,152234968,209569958,227996926
508,Mozambique,5088956,2671873,4659491,3896247,5995515,12357113,13778892,11875087,48502251,157101938,41929556
512,Oman,38028501,39614880,49462715,71353539,92826824,151866766,228238806,120521946,126936660,193501281,237365216
516,Namibia,7166892,4050418,6308995,1934247,9050869,6591911,29137532,15478523,18551194,21360840,14673485
520,Nauru,50438,31913,84085,22266,248240,230260,188432,32591,0,35081,92579
524,Nepal,2877643,1327870,1805849,2018512,3115942,6314789,5139283,2636157,4925209,3892765,4754017
528,Netherlands,3050938149,3327344544,3942416400,4419286934,4835324773,5883008113,5793793010,4234152122,4636248082,5312771001,5229523675
528,Netherlands Antilles,20146831,22593089,21528332,31438640,44653189,59600871,49398655,38490488,49622760,18863264,0
531,Curacao,0,0,0,0,0,0,0,0,0,12566071,23670180
533,Aruba,9964799,10930658,10394297,11799381,13681873,15616541,18113730,15194293,15739313,22182334,18945437
534,Singapore,1991072472,2088880158,2418616722,2871340103,3158395400,3395354763,3958787269,3548848284,4359679807,5168270956,4791880091
540,New Caledonia,5016132,8864911,3524285,9843120,17304916,12096173,17962555,13566047,29755891,35705837,17999960
548,Uruguay,29713660,40738431,46679512,61495433,55695834,84954157,109618776,96161733,146322825,165337668,160621674
554,New Zealand,435138465,406669701,461111525,526540497,533224267,569146596,550244855,468390968,659412836,659021740,682323618
558,Nicaragua,26333259,35591132,61961939,42323445,44978318,49764066,62954489,60424703,86124502,98647513,101353341
562,Niger,2966822,3046195,1800509,2987151,6896482,6701438,4428536,3272769,7456996,4207489,2121780
566,Nigeria,147772073,118338866,116254558,145974721,152199923,240930050,362789454,377638709,456200566,863870556,820266268
570,Niue,0,6000,70358,104873,104194,83202,100474,61543,25183,21532,4000
574,Norfolk Island,0,9003,3955,42523,166532,105250,328463,85026,3890,107848,296220
578,Norway,228465819,303120452,280084867,373836615,429674805,479018510,591129088,409540780,386982889,489010798,485700547
583,Micronesia,593041,323180,434554,828238,2048971,6690071,495946,1335220,1285045,1108986,1937405
584,Marshall Islands,482601,798130,332988,440298,497325,2412973,792246,928725,640557,610150,573527
585,Palau,808839,1012520,678377,245115,212732,186900,206431,755891,321913,191895,251442
